,Número,Año Cuenta Pública,Espacio público,Densidad poblacional,Tratamiento de aguas residuales,Tasa de homicidios,Superﬁcie destinada a vías,Participación electoral,MONTO_MODIFICADO,MONTO_COMPROMETIDO,MONTO_PAGADO,MONTO_EJERCIDO,MONTO_APROBADO,es_peña,desaparecido_bool
6765,1623,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6766,1623,2017,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,47954414169.229996,44326323398.41001,42965912735.370026,42968799810.400024,50411338514.47994,True,False
6767,1623,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6768,1624,2015,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,2496745905.09,2445911187.09,2334652485.1600003,2335491527.96,2376907757.9,True,True
6769,1624,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6770,1624,2017,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,9865507791.0,9803284465.0,9789525590.0,9789525590.0,9865507791.0,True,False
6771,1624,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,True
6772,1625,2014,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,825995518.8399997,824455282.24,816912215.4599996,819245149.7199998,828237677.8399997,True,False
6773,1625,2015,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,4124487126.960002,1261677677.52,1225726871.65,1225726871.65,4017653384.4800005,True,False
6774,1625,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6775,1625,2017,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,8030852607.419996,7733495467.909994,7651132197.700006,7651277518.890006,7932074661.799998,True,False
6776,1625,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6777,1626,2014,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,65484.58,65484.56,49484.56,49484.56,65484.58,True,False
6778,1626,2015,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,301664893.1899999,295828954.1599999,8076664.560000002,295828954.1599999,298329616.75,True,False
6779,1626,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6780,1626,2017,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,18000386496.719997,14681619181.809998,14552102662.770004,14552102662.770004,17953220364.819992,True,False
6781,1626,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6782,1627,2014,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16001339243.13,15863383548.929998,15861057213.969997,15861057213.969997,16226256962.100002,True,False
6783,1627,2015,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,840536561.7199998,776503845.7199998,656414822.7199998,726540013.7199998,1787977083.0,True,False
6784,1627,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6785,1627,2017,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,9981017035.01,9902598623.209997,9657695923.77,9683805056.48,10199243550.77,True,False
6786,1627,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6787,1628,2014,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,708214992.1500002,697768982.67,697294069.11,697766069.9499999,691349607.38,True,False
6788,1628,2015,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8082305446.349993,7958133663.579991,7786433988.739989,7786433988.739989,7871094628.159998,True,False
6789,1628,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6790,1628,2017,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,7165587199.37,5734631480.279998,5081212997.239999,5081401898.96,7369627546.21,True,False
6791,1628,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6792,1629,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6793,1629,2017,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,43654466.45999999,35384471.009999976,27721912.009999994,27721912.009999994,43796530.24000004,True,False
6794,1629,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6795,1630,2014,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,16666212.0,16666212.0,16666212.0,16666212.0,16666212.0,True,False
6796,1630,2015,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,301664893.1899999,295828954.1599999,8076664.560000002,295828954.1599999,298329616.75,True,False
6797,1630,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6798,1630,2017,33.12,30.83,86.735,70.89,80.255,52.34,599299142.2100003,581837613.4100003,559052135.6000004,559052135.6000004,598543614.3000002,True,False
6799,1630,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,False
6800,1631,2015,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,301664893.1899999,295828954.1599999,8076664.560000002,295828954.1599999,298329616.75,True,False
6801,1631,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6802,1631,2017,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,2750173997.6400003,2726486535.200001,2580785209.9600005,2684200128.6800003,2789662418.46,True,False
6803,1631,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
6804,1632,2015,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,10447344546.170017,10262665260.590038,10096519037.990026,10102467723.210028,10453803502.290026,True,True
6805,1632,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6806,1632,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
6807,1632,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
6808,1633,2014,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,35116146188.31993,35110128291.81994,35109682051.65994,35110128291.81994,34263294296.130116,True,False
6809,1633,2015,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,112522826.42999999,112493402.60999997,56295039.37000001,56295039.37000001,112494342.60999997,True,False
6810,1633,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6811,1633,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
6812,1633,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
6813,1634,2014,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,2293915650.55,2293698037.52,2292315412.620001,2293696184.18,2252082792.61,True,False
6814,1634,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6815,1634,2017,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,5710742936.449992,5673792409.749995,5592081755.709994,5593893718.189996,5641933880.549991,True,False
6816,1634,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
6817,1635,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6818,1635,2017,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,180301717.24999997,179627633.5,179627633.5,179627633.5,154761348.35,True,False
6819,1635,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
6820,1636,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,False
6821,1636,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6822,1636,2017,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,5819403008.919999,5321715275.8099985,4690631867.99,4690631867.99,5512405806.659998,True,False
6823,1636,2018,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,78065556271.93,76680833542.69994,73831134605.88002,75119044443.94994,70156448155.35997,True,True
6824,1637,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6825,1637,2017,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,900981149.3000001,869394042.43,854028102.7499999,854028102.7499999,969731653.3499999,True,False
6826,1637,2018,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,78065556271.93,76680833542.69994,73831134605.88002,75119044443.94994,70156448155.35997,True,False
6827,1638,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6828,1638,2017,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,5714038081.769996,3703727080.780001,2521121694.6900005,2559608449.59,1045443091.1600004,True,False
6829,1638,2018,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,78065556271.93,76680833542.69994,73831134605.88002,75119044443.94994,70156448155.35997,True,False
6830,1639,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6831,1639,2017,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,38525002291.810036,38359315063.940056,36780688732.16008,38343520699.08005,37551106350.220055,True,False
6832,1639,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,False
6833,1640,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6834,1640,2017,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,22544778964.570015,22295782934.51,22256906760.710014,22264869098.42001,22467084997.20003,True,False
6835,1640,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,False
6836,1641,2015,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,135000.0,135000.0,135000.0,135000.0,1529550.0,True,True
6837,1641,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6838,1641,2017,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,945327859.8900001,925349009.8100002,922086163.1700001,922086163.1700001,824593252.9000001,True,False
6839,1641,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,False
6840,1642,2015,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,320791204.34999996,309254988.46000016,304118299.68,304118299.68,329731165.00000006,True,True
6841,1642,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6842,1642,2017,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,1497800454.7800002,1427253031.9700007,1365440426.2900007,1382156780.690001,2128911147.2199998,True,False
6843,1642,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,False
6844,1643,2015,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,320791204.34999996,309254988.46000016,304118299.68,304118299.68,329731165.00000006,True,False
6845,1643,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6846,1643,2017,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,3668006489.5299993,3437221141.4800005,3190596625.569999,3212569951.77,3675358727.6299996,True,False
6847,1643,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,False
6848,1644,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
6849,1644,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6850,1644,2017,41.583333333333336,21.25,69.40999999999998,64.30000000000001,84.84333333333332,51.10333333333333,531261604.87999976,475450052.8299997,362468192.88999987,362468192.88999987,495733276.67999995,True,False
6851,1644,2018,33.12,30.83,86.735,70.89,80.255,52.34,29166418672.920017,28876579126.720005,28580717765.060017,28594264632.730015,28367599780.539997,True,False
6852,1645,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
6853,1645,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6854,1645,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
6855,1645,2018,33.12,30.83,86.735,70.89,80.255,52.34,29166418672.920017,28876579126.720005,28580717765.060017,28594264632.730015,28367599780.539997,True,False
6856,1646,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6857,1646,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
6858,1646,2018,33.12,30.83,86.735,70.89,80.255,52.34,29166418672.920017,28876579126.720005,28580717765.060017,28594264632.730015,28367599780.539997,True,False
6859,1647,2015,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,28981569.09,27818434.0,27818434.0,27818434.0,27947641.0,True,False
6860,1647,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6861,1647,2017,34.142,17.694,80.092,47.794,68.824,33.714000000000006,26593457144.520016,8068275340.40001,7703047422.800004,7749863966.400002,25245609877.939995,True,False
6862,1647,2018,33.12,30.83,86.735,70.89,80.255,52.34,29166418672.920017,28876579126.720005,28580717765.060017,28594264632.730015,28367599780.539997,True,False
6863,1648,2015,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,28981569.09,27818434.0,27818434.0,27818434.0,27947641.0,True,False
6864,1648,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6865,1648,2017,37.25,25.384999999999998,73.745,48.0,80.065,49.825,8492501053.809999,2338308192.5000005,1960830758.9000003,1996046918.3800004,8601926287.56,True,False
6866,1648,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,True
6867,1649,2015,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,28981569.09,27818434.0,27818434.0,27818434.0,27947641.0,True,False
6868,1649,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6869,1649,2017,77.32,26.16,9.16,67.61,46.91,54.035,12088398569.590002,2515014281.6899996,2078090698.0699997,2088607134.8799996,12020115895.66,True,False
6870,1649,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6871,1650,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6872,1650,2017,71.44285714285714,15.612380952380951,9.436666666666667,58.15333333333332,47.28,60.54857142857143,47998142243.46996,9656719163.380005,7672272903.8499975,7673118874.729999,47025842432.78996,True,False
6873,1650,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6874,1651,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,False
6875,1651,2017,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,2016133752.7099984,1883730440.839999,1774126462.039999,1774126462.039999,1790528391.2799997,True,False
6876,1651,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6877,1652,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6878,1652,2017,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,28851172260.939976,23474802352.039997,23183296797.82,23183296797.82,29178622720.289993,True,False
6879,1652,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6880,1653,2016,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,231625538.80000025,227197087.64000016,225450218.10000017,225450218.10000017,224253633.45,True,True
6881,1653,2017,66.4475,32.14,87.725,60.82249999999999,61.8425,57.9925,268089822.51999998,266326754.78999996,264778889.44999996,265078754.72999996,203426455.81999996,True,False
6882,1653,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6883,1654,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6884,1654,2017,36.96,22.27,64.08,58.473333333333336,86.44666666666667,48.26666666666666,2500466984.4200006,2324905073.2199993,2139906893.3699987,2161231626.0699987,2531207969.009999,True,False
6885,1654,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,False
6886,1655,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,False
6887,1655,2017,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,47954414169.229996,44326323398.41001,42965912735.370026,42968799810.400024,50411338514.47994,True,False
6888,1655,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6889,1656,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,False
6890,1656,2017,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,9865507791.0,9803284465.0,9789525590.0,9789525590.0,9865507791.0,True,False
6891,1656,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6892,1657,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6893,1657,2017,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,8030852607.419996,7733495467.909994,7651132197.700006,7651277518.890006,7932074661.799998,True,False
6894,1657,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6895,1658,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,False
6896,1658,2017,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,18000386496.719997,14681619181.809998,14552102662.770004,14552102662.770004,17953220364.819992,True,False
6897,1658,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6898,1659,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6899,1659,2017,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,9981017035.01,9902598623.209997,9657695923.77,9683805056.48,10199243550.77,True,False
6900,1659,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6901,1660,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,True
6902,1660,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6903,1660,2017,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,7165587199.37,5734631480.279998,5081212997.239999,5081401898.96,7369627546.21,True,False
6904,1660,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,True
6905,1661,2014,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,65484.58,65484.56,49484.56,49484.56,65484.58,True,False
6906,1661,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6907,1661,2017,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,43654466.45999999,35384471.009999976,27721912.009999994,27721912.009999994,43796530.24000004,True,False
6908,1661,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6909,1662,2014,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,65484.58,65484.56,49484.56,49484.56,65484.58,True,False
6910,1662,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6911,1662,2017,33.12,30.83,86.735,70.89,80.255,52.34,599299142.2100003,581837613.4100003,559052135.6000004,559052135.6000004,598543614.3000002,True,False
6912,1662,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,False
6913,1663,2014,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,65484.58,65484.56,49484.56,49484.56,65484.58,True,False
6914,1663,2016,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,507693962.08000004,456640308.4499999,344551300.21999997,368248077.76,550187262.21,True,True
6915,1663,2017,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,2750173997.6400003,2726486535.200001,2580785209.9600005,2684200128.6800003,2789662418.46,True,False
